Provincia,Partido,Localidad,Link Indec,ADSL,CABLEMODEM,DIAL UP,FIBRA OPTICA,OTROS,SATELITAL,WIMAX,WIRELESS,Total general,Unnamed: 13
MENDOZA,Guaymallén,Jesus Nazareno,50028050,0,0,0,258,0,0,0,0,258,00
MENDOZA,Guaymallén,Las Cañas,50028050,0,0,0,218,0,0,0,0,218,00
MENDOZA,Guaymallén,Pedro Molina,50028030,0,0,0,113,0,0,0,0,113,00
MENDOZA,Junín,Ingeniero Giagnoni,50035010,3682,0,52,254,52,0,0,66,4106,00
MENDOZA,Junín,Junín,50035020,354,0,5,961,0,0,0,215,1535,00
MENDOZA,Junín,La Colonia,50035030,0,0,0,541,0,1,0,201,743,00
MENDOZA,Junín,Los Barriales,50035040,832,0,2,0,0,0,0,175,1009,00
MENDOZA,Junín,Medrano,50035050,0,0,0,0,0,0,0,774,774,00
MENDOZA,Junín,OTROS,Sin Datos,0,0,0,30,0,0,0,0,30,00
MENDOZA,Junín,Phillips,50035060,0,0,0,0,0,0,0,1,1,00
MENDOZA,Junín,Rodríguez Peña,50035070,0,0,0,0,0,0,0,48,48,00
MENDOZA,La Paz,La Paz,50042020,384,0,0,4,0,0,0,0,388,00
MENDOZA,Las Heras,Las Heras,50049050,1206,7,32,13713,11,6,0,722,15697,00
MENDOZA,Las Heras,Papagayos,50049040,0,0,0,0,0,1,0,0,1,00
MENDOZA,Las Heras,Uspallata,50049110,578,0,2,558,0,0,0,0,1138,00
MENDOZA,Las Heras,El Challao,50049040,0,0,0,198,0,0,0,0,198,00
MENDOZA,Las Heras,El Plumerillo,50049040,0,0,0,36,0,0,0,0,36,00
MENDOZA,Las Heras,El Resguardo,50049040,0,0,0,3,0,0,0,0,3,00
MENDOZA,Las Heras,El Zapallar,50049040,0,0,0,84,0,0,0,0,84,00
MENDOZA,Las Heras,Panquehua,50049040,0,0,0,5,0,0,0,0,5,00
MENDOZA,Las Heras,Puente del Inca,50049090,0,0,0,0,0,1,0,0,1,00
MENDOZA,Lavalle,3 de Mayo,50056150,0,0,0,0,0,0,0,21,21,00
MENDOZA,Lavalle,Barrio Los Olivos,50056070,229,0,0,0,0,0,0,0,229,00
MENDOZA,Lavalle,Costa de Araujo,50056080,0,0,0,2,29,0,0,125,156,00
MENDOZA,Lavalle,El Vergel,50056100,0,0,0,0,0,0,0,22,22,00
MENDOZA,Lavalle,Ingeniero Gustavo André,50056110,0,0,0,0,0,0,0,26,26,00
MENDOZA,Lavalle,Jocolí,50056120,0,0,0,0,0,0,0,27,27,00
MENDOZA,Lavalle,Jocolí Viejo,50056130,0,0,0,0,0,0,0,25,25,00
MENDOZA,Lavalle,Villa Tulumaya,50056160,0,0,0,107,1,0,0,271,379,00
MENDOZA,Luján de Cuyo,Agrelo,50063010,1,0,0,564,0,0,0,67,632,00
MENDOZA,Luján de Cuyo,Cacheuta,50063030,18,0,0,0,0,0,0,31,49,00
MENDOZA,Luján de Cuyo,Las Compuertas,50063070,1050,0,7,0,0,0,0,42,1099,00
MENDOZA,Luján de Cuyo,Luján de Cuyo,50063090,2450,9,29,4074,608,1,0,1829,9000,00
MENDOZA,Luján de Cuyo,Perdriel,50063100,60,0,4,154,0,0,0,58,276,00
MENDOZA,Luján de Cuyo,Potrerillos,50063110,0,0,0,1,0,4,0,32,37,00
MENDOZA,Luján de Cuyo,Ugarteche,50063120,0,0,0,123,0,0,0,127,250,00
MENDOZA,Luján de Cuyo,Barrio Perdriel IV,50063020,0,0,0,77,0,0,0,15,92,00
MENDOZA,Luján de Cuyo,Carrodilla,50063060,0,0,0,549,101,0,0,12,662,00
MENDOZA,Luján de Cuyo,Chacras De Coria,50063060,0,0,0,913,0,0,0,24,937,00
MENDOZA,Luján de Cuyo,Costa Flores,50063040,0,0,0,133,0,0,0,17,150,00
MENDOZA,Luján de Cuyo,El Carrizal,50063050,0,0,0,0,0,0,0,42,42,00
MENDOZA,Luján de Cuyo,El Salto,50063060,0,0,0,0,0,0,0,34,34,00
MENDOZA,Luján de Cuyo,Las Vegas,50063080,0,0,0,0,0,0,0,32,32,00
MENDOZA,Luján de Cuyo,Mayor Drummond,50063060,0,0,0,290,161,0,0,17,468,00
MENDOZA,Luján de Cuyo,Vistalba,50063060,0,0,0,271,0,0,0,27,298,00
MENDOZA,Luján de Cuyo,La Puntilla,50063060,0,0,0,110,0,0,0,2,112,00
MENDOZA,Maipú,Barrancas,50070010,0,0,0,0,0,0,0,31,31,00
MENDOZA,Maipú,Cruz de Piedra,50070030,0,0,0,59,0,0,0,12,71,00
MENDOZA,Maipú,Fray Luis Beltrán,50070050,335,1,4,1,0,0,0,66,407,00
MENDOZA,Maipú,Maipú,50070060,922,2,15,4596,6,0,0,1356,6897,00
MENDOZA,Maipú,Rodeo del Medio,50070070,348,0,1,0,0,0,0,348,697,00
MENDOZA,Maipú,Russell,50070080,1083,0,15,3489,15,0,0,0,4602,00
MENDOZA,Maipú,San Roque,50070090,389,0,8,3114,0,0,0,104,3615,00
MENDOZA,Maipú,Barrio Jesús de Nazaret,50070020,0,0,0,0,0,0,0,33,33,00
MENDOZA,Maipú,El Pedregal,50070040,0,0,0,0,0,0,0,31,31,00
MENDOZA,Maipú,Villa Teresa,50070100,0,0,0,0,0,0,0,38,38,00
MENDOZA,Maipú,Coquimbito,50070090,0,0,0,5,0,0,0,0,5,00
MENDOZA,Maipú,General Gutierrez,50070040,0,0,0,66,0,0,0,0,66,00
MENDOZA,Maipú,Luzuriaga,50070090,0,0,0,321,0,0,0,0,321,00
MENDOZA,Malargüe,Las Leñas,50077030,0,0,0,3,0,0,0,0,3,00
MENDOZA,Malargüe,Malargüe,50077040,0,1613,4,4,0,3,0,28,1652,00
MENDOZA,Malargüe,Agua Escondida,50077010,0,0,0,1,0,2,0,0,3,00
MENDOZA,OTROS,OTROS,Sin Datos,0,0,0,0,7,0,0,0,7,00
MENDOZA,Rivadavia,Andrade,50084010,0,0,0,0,0,0,0,13,13,00
MENDOZA,Rivadavia,Barrio Cooperativa Los Campamentos,50084020,0,0,0,0,0,0,0,5,5,00
MENDOZA,Rivadavia,Barrio Rivadavia,50084030,0,0,0,0,0,0,0,63,63,00
MENDOZA,Rivadavia,El Mirador,50084040,0,0,0,1,0,0,0,66,67,00
MENDOZA,Rivadavia,La Central,50084050,0,0,0,0,0,0,0,98,98,00
MENDOZA,Rivadavia,La Esperanza,50084060,0,0,0,0,0,0,0,33,33,00
MENDOZA,Rivadavia,La Florida,50084070,0,0,0,0,0,0,0,96,96,00
MENDOZA,Rivadavia,La Libertad,50084080,0,0,0,0,0,0,0,60,60,00
MENDOZA,Rivadavia,Los Árboles,50084090,0,0,0,0,0,0,0,8,8,00
MENDOZA,Rivadavia,Los Campamentos,50084100,0,0,0,0,0,0,0,81,81,00
MENDOZA,Rivadavia,Medrano,50084110,0,0,1,0,0,0,0,3,4,00
MENDOZA,Rivadavia,Mundo Nuevo,50084120,0,0,0,0,0,0,0,13,13,00
MENDOZA,Rivadavia,Reducción de Abajo,50084130,0,0,0,0,0,0,0,61,61,00
MENDOZA,Rivadavia,Rivadavia,50084140,828,0,8,2893,0,3,0,903,4635,00
MENDOZA,Rivadavia,Santa María de Oro,50084150,0,0,0,0,0,0,0,42,42,00
MENDOZA,San Carlos,Chilecito,50091020,0,0,0,0,0,0,0,153,153,00
MENDOZA,San Carlos,Eugenio Bustos,50091030,36,0,0,0,0,0,0,628,664,00
MENDOZA,San Carlos,La Consulta,50091040,164,0,0,0,0,1,0,639,804,00
MENDOZA,San Carlos,San Carlos,50091060,0,167,0,1,0,0,0,400,568,00
MENDOZA,San Carlos,Pareditas,50091050,0,0,0,86,1,0,0,33,120,00
MENDOZA,San Carlos,Barrio El Cepillo,50091010,0,0,0,0,0,0,0,47,47,00
MENDOZA,San Martín,Alto Salvador,50098090,0,0,0,34,0,0,0,19,53,00
MENDOZA,San Martín,Alto Verde,50098020,0,0,0,63,0,0,0,88,151,00
MENDOZA,San Martín,Chapanay,50098060,0,0,1,7,0,0,0,32,40,00
MENDOZA,San Martín,El Ramblón,50098077,0,0,0,0,0,0,0,107,107,00
MENDOZA,San Martín,Montecaseros,50098080,0,0,0,0,0,0,0,94,94,00
MENDOZA,San Martín,Nueva California,50098090,0,0,0,0,0,0,0,47,47,00
MENDOZA,San Martín,OTROS,Sin Datos,0,0,0,0,0,0,0,94,94,00
MENDOZA,San Martín,Palmira,50098090,0,0,0,515,0,0,0,19,534,00
MENDOZA,San Martín,San Martín,50098100,0,3,0,2813,0,1,0,894,3711,00
MENDOZA,San Martín,Tres Porteñas,50098110,0,0,0,3,0,0,0,209,212,00
MENDOZA,San Martín,El Espino,50098073,0,0,0,0,0,0,0,59,59,00
MENDOZA,San Rafael,25 de Mayo,50105220,0,79,1,0,0,0,0,14,94,00
MENDOZA,San Rafael,Cuadro Benegas,50105060,35,0,2,2094,0,1,0,418,2550,00
MENDOZA,San Rafael,El Nihuil,50105070,0,0,0,0,0,0,0,89,89,00
MENDOZA,San Rafael,Goudge,50105100,0,1,0,0,1,0,0,177,179,00
MENDOZA,San Rafael,San Rafael,50105210,3121,1757,215,13,216,0,0,1235,6557,00
MENDOZA,San Rafael,Punta del Agua,50105170,0,0,0,2,0,0,0,0,2,00
MENDOZA,San Rafael,Las Malvinas,50105130,0,0,0,0,0,0,0,54,54,00
MENDOZA,San Rafael,Monte Comán,50105150,0,0,0,0,0,0,0,431,431,00
MENDOZA,San Rafael,Rama Caída,50105180,0,0,0,0,0,0,0,459,459,00
MENDOZA,San Rafael,Real del Padre,50105190,0,0,0,0,0,0,0,670,670,00
MENDOZA,San Rafael,Salto de Las Rosas,50105200,0,0,1,0,0,0,0,365,366,00
MENDOZA,San Rafael,Villa Atuel,50105230,0,0,0,0,0,0,0,351,351,00
MENDOZA,San Rafael,Jaime Prats,50105110,0,0,0,0,0,0,0,94,94,00
MENDOZA,San Rafael,Capitán Montoya,50105050,0,0,0,0,0,0,0,2,2,00
MENDOZA,Santa Rosa,Barrio 12 de Octubre,50112010,0,0,0,3,0,0,0,0,3,00
MENDOZA,Santa Rosa,La Dormida,50112040,0,0,0,1,0,0,0,396,397,00
MENDOZA,Santa Rosa,Las Catitas,50112050,0,0,0,0,0,0,0,287,287,00
MENDOZA,Santa Rosa,Santa Rosa,50112060,0,0,0,2,0,0,0,153,155,00
MENDOZA,Tunuyán,Los Sauces,50119050,0,20,0,1,0,0,0,0,21,00
MENDOZA,Tunuyán,Tunuyán,50119060,473,1375,1,11,0,0,0,16,1876,00
MENDOZA,Tunuyán,Vista Flores,50119070,0,0,0,0,0,0,0,265,265,00
MENDOZA,Tunuyán,Campo Los Andes,50119020,0,55,0,0,0,0,0,0,55,00
MENDOZA,Tunuyán,Colonia Las Rosas,50119030,0,0,0,0,0,0,0,199,199,00
MENDOZA,Tupungato,San José,50126050,0,0,0,37,0,0,0,17,54,00
MENDOZA,Tupungato,Tupungato,50126060,517,0,0,3,0,3,0,598,1121,00
MENDOZA,Tupungato,Cordón del Plata,50126020,0,0,0,0,0,0,0,344,344,00
MENDOZA,Tupungato,La Arboleda,50126040,0,0,0,0,0,0,0,45,45,00
MISIONES,25 de Mayo,25 de Mayo,54119060,0,0,0,0,538,2,0,0,540,00
MISIONES,25 de Mayo,Colonia Alicia,54119020,0,0,0,0,20,0,0,32,52,00
MISIONES,25 de Mayo,Colonia Aurora,54119030,0,0,0,0,10,1,0,61,72,00
MISIONES,25 de Mayo,San Francisco de Asís,54119040,0,0,0,15,40,0,0,25,80,00
MISIONES,25 de Mayo,Santa Rita,54119050,0,0,0,30,150,1,0,50,231,00
MISIONES,25 de Mayo,Alicia Baja,54119025,0,0,0,0,0,0,0,24,24,00
MISIONES,25 de Mayo,Alba Posse,54119010,0,0,0,40,0,0,0,0,40,00
MISIONES,Apóstoles,Apóstoles,54007010,1876,3510,0,4,0,1,0,138,5529,00
MISIONES,Apóstoles,Azara,54007020,0,10,0,0,0,1,0,146,157,00
MISIONES,Apóstoles,San José,54007060,165,0,0,1,0,0,0,425,591,00
MISIONES,Cainguás,Aristóbulo del Valle,54014010,1,1194,0,4,0,2,0,0,1201,00
MISIONES,Cainguás,Campo Grande,54014020,10,0,0,4,0,1,0,0,15,00
MISIONES,Cainguás,Dos de Mayo Núcleo I,54014030,0,0,0,1330,0,0,0,0,1330,00
MISIONES,Cainguás,OTROS,Sin Datos,0,0,0,0,0,6,0,0,6,00
MISIONES,Cainguás,Salto Encantado,54014080,0,42,0,0,0,1,0,22,65,00
MISIONES,Cainguás,Pueblo Illia,54014070,0,0,0,0,0,0,0,38,38,00
MISIONES,Cainguás,Dos de Mayo Núcleo III,54014050,0,0,0,0,0,0,0,81,81,00
MISIONES,Candelaria,Bonpland,54021010,43,0,0,0,0,0,0,0,43,00
MISIONES,Candelaria,Candelaria,54021020,873,1,0,0,0,2,0,0,876,00
MISIONES,Candelaria,Mártires,54021050,0,0,0,0,13,0,0,3,16,00
MISIONES,Candelaria,Profundidad,54021060,0,0,0,0,0,0,0,3,3,00
MISIONES,Candelaria,Santa Ana,54021080,195,0,0,0,0,0,0,0,195,00
MISIONES,Candelaria,Barrio Del Lago,54021005,0,0,0,10278,0,0,0,0,10278,00
MISIONES,Capital,Garupá,54028010,1167,1038,0,7995,0,0,0,85,10285,00
MISIONES,Capital,Nemesio Parma,54028020,0,0,0,0,0,0,0,1,1,00
MISIONES,Capital,Posadas,54028030,7195,70150,0,3613,12,8,0,230,81208,00
MISIONES,Concepción,Concepción de la Sierra,54035020,0,458,0,3,0,1,0,154,616,00
MISIONES,Concepción,La Corita,54035030,0,12,0,0,0,0,0,0,12,00
MISIONES,Eldorado,Colonia Victoria,54042010,6,0,0,0,0,0,0,0,6,00
MISIONES,Eldorado,Eldorado,54042020,7798,0,0,0,5,1,0,0,7804,00
MISIONES,Eldorado,Puerto Mado,54042060,0,0,0,0,1,0,0,0,1,00
MISIONES,Eldorado,Santiago De Liniers,54042080,0,0,0,0,0,0,0,1,1,00
MISIONES,General Manuel Belgrano,Bernardo de Irigoyen,54049020,0,0,0,1,370,0,0,0,371,00
MISIONES,General Manuel Belgrano,Dos Hermanas,54049030,0,0,0,0,5,0,0,0,5,00
MISIONES,Guaraní,El Soberbio,54056010,0,0,0,0,520,1,0,532,1053,00
MISIONES,Guaraní,Fracrán,54056020,0,0,0,0,0,0,0,131,131,00
MISIONES,Guaraní,San Vicente,54056030,0,0,0,2265,20,0,0,1036,3321,00
MISIONES,Iguazú,Esperanza,54063010,728,2000,0,1,0,0,0,100,2829,00
MISIONES,Iguazú,Libertad,54063020,339,0,0,0,0,0,0,0,339,00
MISIONES,Iguazú,Puerto Iguazú,54063030,1065,519,0,6489,0,3,0,0,8076,00
MISIONES,Iguazú,Wanda,54063040,784,0,0,1,0,3,0,0,788,00
MISIONES,Leandro N Alem,Almafuerte,54070010,0,0,0,0,1,0,0,2,3,00
MISIONES,Leandro N Alem,Arroyo del Medio,54070020,0,0,0,0,0,0,0,2,2,00
MISIONES,Leandro N Alem,Caá - Yarí,54070030,0,0,0,0,0,0,0,1,1,00
MISIONES,Leandro N Alem,Cerro Azul,54070040,0,314,0,10,15,2,0,131,472,00
MISIONES,Leandro N Alem,Dos Arroyos,54070050,0,0,0,2,0,0,0,0,2,00
MISIONES,Leandro N Alem,Gobernador López,54070060,0,0,0,0,20,0,0,0,20,00
MISIONES,Leandro N Alem,Leandro N Alem,54070070,1019,3515,0,2,127,0,0,0,4663,00
MISIONES,Leandro N Alem,Olegario V Andrade,54070080,0,0,0,0,0,0,0,7,7,00
MISIONES,Leandro N Alem,Villa Libertad (Municipio Leandro N Alem),54070090,0,60,0,0,0,0,0,0,60,00
MISIONES,Libertador Grl San Martín,Capioví,54077010,276,487,0,0,6,1,0,402,1172,00
MISIONES,Libertador Grl San Martín,El Alcázar,54077020,0,0,0,0,0,1,0,0,1,00
MISIONES,Libertador Grl San Martín,Garuhapé,54077030,73,657,0,0,6,1,0,38,775,00
MISIONES,Libertador Grl San Martín,Puerto Leoni,54077050,0,0,0,0,0,0,0,238,238,00
MISIONES,Libertador Grl San Martín,Puerto Rico,54077060,3651,1390,0,0,59,0,0,65,5165,00
MISIONES,Libertador Grl San Martín,Ruiz de Montoya,54077070,2,270,0,0,1,1,0,44,318,00
MISIONES,Libertador Grl San Martín,San Miguel,54077100,1,0,0,0,0,0,0,0,1,00
MISIONES,Montecarlo,Caraguatay,54084010,0,0,0,0,20,0,0,0,20,00
MISIONES,Montecarlo,Montecarlo,54084030,1180,296,0,1127,480,0,0,0,3083,00
MISIONES,Montecarlo,Puerto Piray,54084050,340,0,0,0,20,2,0,0,362,00
MISIONES,Montecarlo,Taruma,54084060,0,0,0,0,0,1,0,0,1,00
MISIONES,Oberá,Alberdi,54091010,0,0,0,23,0,0,0,2,25,00
MISIONES,Oberá,Campo Ramón,54091020,0,324,0,12,15,1,0,0,352,00
MISIONES,Oberá,Campo Viera,54091030,0,0,0,1,0,0,0,0,1,00
MISIONES,Oberá,General Alvear,54091050,0,0,0,9,0,0,0,0,9,00
MISIONES,Oberá,Guaraní,54091060,5,0,0,22,0,0,0,0,27,00
MISIONES,Oberá,Los Helechos,54091070,0,0,0,20,20,0,0,0,40,00
MISIONES,Oberá,Oberá,54091080,4867,385,0,2312,22,0,0,0,7586,00
MISIONES,Oberá,Panambí,54091090,0,0,0,21,0,0,0,0,21,00
MISIONES,Oberá,Panambi Kilómetro 15,54091105,0,0,0,0,50,0,0,0,50,00
MISIONES,Oberá,Panambí Kilómetro 8,54091100,0,0,0,24,50,0,0,0,74,00
MISIONES,Oberá,San Martín,54091110,0,0,0,7,0,0,0,0,7,00
MISIONES,Oberá,Villa Bonita,54091120,0,24,0,12,0,0,0,0,36,00
MISIONES,OTROS,OTROS,Sin Datos,0,0,0,0,4797,0,0,0,4797,00
MISIONES,San Ignacio,Gobernador Roca,54098050,237,0,0,0,0,2,0,321,560,00
MISIONES,San Ignacio,Helvecia,54098060,0,0,0,0,0,0,0,50,50,00
MISIONES,San Ignacio,Hipólito Yrigoyen,54098070,0,0,0,0,0,0,0,373,373,00
MISIONES,San Ignacio,Jardín América,54098080,790,0,0,2227,0,0,0,2143,5160,00
MISIONES,San Ignacio,San Ignacio,54098110,586,0,0,0,0,1,0,1018,1605,00
MISIONES,San Ignacio,Santo Pipó,54098120,241,0,0,0,0,0,0,475,716,00
MISIONES,San Ignacio,Colonia Polana,54098010,0,0,0,0,0,0,0,26,26,00
MISIONES,San Ignacio,Corpus,54098020,0,0,0,0,0,0,0,652,652,00
MISIONES,San Ignacio,General Urquiza,54098040,0,0,0,0,0,0,0,83,83,00
MISIONES,San Ignacio,Oasis,54098090,0,0,0,0,0,0,0,183,183,00
MISIONES,San Ignacio,Roca Chica,54098100,0,0,0,0,0,0,0,221,221,00
MISIONES,San Javier,Florentino Ameghino,54105010,0,0,0,0,60,0,0,0,60,00
MISIONES,San Javier,Itacaruaré,54105020,0,95,0,0,0,0,0,0,95,00
MISIONES,San Javier,Mojón Grande,54105030,0,0,0,0,35,0,0,0,35,00
MISIONES,San Javier,San Javier,54105040,0,1302,0,5,40,3,0,400,1750,00
MISIONES,San Pedro,Cruce Caballero,54112010,0,0,0,34,0,0,0,0,34,00
MISIONES,San Pedro,OTROS,Sin Datos,0,0,0,0,15,0,0,0,15,00
MISIONES,San Pedro,Paraíso,54112020,0,0,0,198,8,0,0,10,216,00
MISIONES,San Pedro,Piñalito Sur,54112030,0,0,0,26,0,0,0,2,28,00
MISIONES,San Pedro,San Pedro,54112040,0,849,0,864,0,0,0,865,2578,00
MISIONES,San Pedro,Tobuna,54112050,0,0,0,14,0,0,0,2,16,00
NEUQUEN,Aluminé,Aluminé,58007010,0,927,0,0,0,2,0,124,1053,00
NEUQUEN,Aluminé,Moquehue,58007015,1,0,0,0,0,1,0,193,195,00
NEUQUEN,Aluminé,Villa Pehuenia,58007020,3,0,1,0,0,3,0,676,683,00
NEUQUEN,Añelo,Añelo,58014010,0,3,0,366,0,14,0,353,736,00
NEUQUEN,Añelo,San Patricio del Chañar,58014020,0,824,0,1033,0,2,0,316,2175,00
NEUQUEN,Catan LilL,Las Coloradas,58021010,0,0,2,0,0,1,0,61,64,00
NEUQUEN,Chos Malal,Chos Malal,58042010,435,0,8,290,8,4,92,385,1222,00
NEUQUEN,Chos Malal,Tricao Malal,58042020,0,0,0,0,0,0,0,70,70,00
NEUQUEN,Collón Curá,Piedra del Águila,58028010,0,0,2,0,0,2,0,0,4,00
NEUQUEN,Collón Curá,Santo Tomás,58028020,0,0,0,0,0,2,0,0,2,00
NEUQUEN,Confluencia,Arroyito,58035010,0,0,0,0,0,0,0,22,22,00
NEUQUEN,Confluencia,Centenario,58035030,2121,2037,0,2844,0,7,0,590,7599,00
NEUQUEN,Confluencia,Cutral Có,58035040,4563,0,57,2,0,6,0,8182,12810,00
NEUQUEN,Confluencia,El Chocón,58035050,0,0,0,0,0,2,0,220,222,00
NEUQUEN,Confluencia,Mari Menuco,58035060,0,0,0,0,0,0,0,100,100,00
NEUQUEN,Confluencia,Neuquén,58035070,5684,65457,343,14636,347,39,2,2218,88726,00
NEUQUEN,Confluencia,OTROS,Sin Datos,0,0,0,0,0,3,0,0,3,00
NEUQUEN,Confluencia,Plaza Huincul,58035090,0,0,0,0,0,3,0,1413,1416,00
NEUQUEN,Confluencia,Plottier,58035100,2357,2744,0,272,10,2,0,4213,9598,00
NEUQUEN,Confluencia,Senillosa,58035110,0,0,0,456,0,2,0,1398,1856,00
NEUQUEN,Confluencia,Villa El Chocón,58035120,0,0,1,0,6,0,0,215,222,00
NEUQUEN,Confluencia,Vista Alegre Norte,58035130,176,0,0,330,0,0,0,10,516,00
NEUQUEN,Confluencia,Vista Alegre Sur,58035140,120,0,0,325,0,1,0,0,446,00
NEUQUEN,Confluencia,11 de Octubre,58035080,32,0,0,418,0,0,0,0,450,00
NEUQUEN,Confluencia,Barrio Ruca Luhé,58035020,0,0,0,8,0,0,0,0,8,00
NEUQUEN,Huiliches,Junín de los Andes,58049010,390,1814,2,1377,0,2,0,1373,4958,00
NEUQUEN,Lácar,San Martín de los Andes,58056010,7767,847,0,5036,0,5,0,796,14451,00
NEUQUEN,Lácar,Villa Lago Meliquina,58056020,17,0,0,9,0,0,0,327,353,00
NEUQUEN,Loncopué,Chorriaca,58063010,0,0,0,0,0,2,0,60,62,00
NEUQUEN,Loncopué,Loncopué,58063020,0,1116,2,0,0,6,0,95,1219,00
NEUQUEN,Los Lagos,Villa La Angostura,58070010,1447,0,9,0,9,1,0,236,1702,00
NEUQUEN,Los Lagos,Villa Traful,58070020,0,0,0,0,0,4,0,0,4,00
NEUQUEN,Minas,Andacollo,58077010,150,0,2,1,0,2,0,135,290,00
NEUQUEN,Minas,Huinganco,58077020,0,0,1,0,0,1,0,40,42,00
NEUQUEN,Minas,Las Ovejas,58077030,0,0,0,0,0,0,0,56,56,00
NEUQUEN,Minas,Varvarco,58077060,0,0,0,0,0,0,0,20,20,00
NEUQUEN,Minas,Villa Del Nahueve,58077070,0,0,0,0,0,0,0,20,20,00
NEUQUEN,Minas,Manzano Amargo,58077050,0,0,0,0,0,0,0,10,10,00
NEUQUEN,Ñorquín,Caviahué,58084010,0,0,1,0,0,3,0,179,183,00
NEUQUEN,Ñorquín,Copahue,58084020,0,0,0,0,0,0,0,22,22,00
NEUQUEN,Ñorquín,El Cholar,58084030,0,0,0,0,0,1,0,65,66,00
NEUQUEN,Ñorquín,El Huecú,58084040,0,0,0,0,0,4,0,97,101,00
NEUQUEN,Ñorquín,Taquimilán,58084050,0,0,0,0,0,0,0,35,35,00
NEUQUEN,Pehuenches,Barrancas,58091010,0,0,0,0,0,1,0,30,31,00
NEUQUEN,Pehuenches,Buta Ranquil,58091020,0,0,0,0,0,3,0,0,3,00
NEUQUEN,Pehuenches,Rincón de los Sauces,58091040,739,46,5,558,3,5,0,382,1738,00
NEUQUEN,Picún Leufú,Picún Leufú,58098020,0,0,0,0,0,1,0,301,302,00
NEUQUEN,Picunches,Bajada del Agrio,58105010,0,0,0,0,0,0,0,0,0,00
NEUQUEN,Picunches,Las Lajas,58105030,0,0,2,0,0,1,0,0,3,00
NEUQUEN,Picunches,La Buitrera,58105020,0,0,0,0,0,1,0,0,1,00
NEUQUEN,Zapala,Mariano Moreno,58112020,35,0,1,0,0,2,0,17,55,00
NEUQUEN,Zapala,Zapala,58112040,3315,0,29,1435,29,1,0,2400,7209,00
NEUQUEN,Zapala,Los Catutos,58112010,0,0,0,0,0,0,0,27,27,00
RIO NEGRO,25 de Mayo,Aguada de Guerra,62091010,0,0,0,0,0,0,0,19,19,00
RIO NEGRO,25 de Mayo,Clemente Onelli,62091020,0,0,0,30,0,0,0,0,30,00
RIO NEGRO,25 de Mayo,Colan Conhue,62091030,0,0,0,0,0,1,0,0,1,00
RIO NEGRO,25 de Mayo,El Caín,62091040,0,0,0,0,0,2,0,0,2,00
RIO NEGRO,25 de Mayo,Ingeniero Jacobacci,62091050,245,0,3,460,0,2,0,610,1320,00
RIO NEGRO,25 de Mayo,Los Menucos,62091060,0,0,0,0,0,2,0,44,46,00
RIO NEGRO,25 de Mayo,Maquinchao,62091070,0,0,0,0,0,5,0,179,184,00
RIO NEGRO,25 de Mayo,Pilquiniyeu,62091090,0,0,0,0,0,1,0,0,1,00
RIO NEGRO,9 de Julio,Comicó,62049010,0,0,0,0,0,2,0,0,2,00
RIO NEGRO,9 de Julio,Cona Niyeu,62049020,0,0,0,0,0,2,0,0,2,00
RIO NEGRO,9 de Julio,Ministro Ramos Mexía,62049030,0,0,0,6,0,1,0,146,153,00
RIO NEGRO,9 de Julio,Prahuaniyeu,62049040,0,0,0,0,0,1,0,0,1,00
RIO NEGRO,9 de Julio,Sierra Colorada,62049050,0,0,0,7,0,1,0,85,93,00
RIO NEGRO,9 de Julio,Yaminué,62049070,0,0,0,0,0,0,0,2,2,00
RIO NEGRO,9 de Julio,Treneta,62049060,0,0,0,0,0,0,0,2,2,00
RIO NEGRO,Adolfo Alsina,El Cóndor,62007020,0,0,0,0,0,0,0,590,590,00
RIO NEGRO,Adolfo Alsina,Guardia Mitre,62007040,0,0,0,0,0,2,0,184,186,00
RIO NEGRO,Adolfo Alsina,San Javier,62007080,0,0,0,0,0,1,0,211,212,00
RIO NEGRO,Adolfo Alsina,Viedma,62007090,2610,1122,91,10701,92,5,0,479,15100,00
RIO NEGRO,Avellaneda,Chimpay,62014030,0,0,0,14,0,3,0,0,17,00
RIO NEGRO,Avellaneda,Choele Choel,62014040,486,1720,1,205,0,2,0,19,2433,00
RIO NEGRO,Avellaneda,Coronel Belisle,62014050,0,0,0,189,0,1,0,5,195,00
RIO NEGRO,Avellaneda,Darwin,62014060,0,0,0,141,0,1,0,1,143,00
RIO NEGRO,Avellaneda,Lamarque,62014070,0,1616,1,13,0,1,0,30,1661,00
RIO NEGRO,Avellaneda,Luis Beltrán,62014080,0,1407,1,203,0,2,0,46,1659,00
RIO NEGRO,Avellaneda,Pomona,62014090,0,194,0,0,0,5,0,2,201,00
RIO NEGRO,Bariloche,El Bolsón,62021030,3231,0,0,1400,0,2,0,979,5612,00
RIO NEGRO,Bariloche,Rio Villegas,62021050,0,0,0,0,0,7,0,0,7,00
RIO NEGRO,Bariloche,San Carlos de Bariloche,62021060,15034,2454,212,12990,15215,4,0,2196,48105,00
RIO NEGRO,Bariloche,Villa Catedral,62021080,133,0,0,0,0,0,0,0,133,00
RIO NEGRO,Bariloche,Villa Llao Llao,62021030,218,0,0,0,0,0,0,0,218,00
RIO NEGRO,Bariloche,Villa Los Coihues,62021100,0,0,0,0,0,1,0,0,1,00
